sku,order_count,weighted_order_count,degree,weighted_degree
E7715,2,0.0009453564293578087,0,0.0
E7716,1,0.00044843889235322886,0,0.0
E7717,2,0.0009841901752907093,0,0.0
E8410,1,0.0012401819157552088,0,0.0
E9864,1,0.02277645110321953,3,2.2468673204461864
EF5111-01,3,2.4738516512271236,1,0.33894827644909387
EF5160-12,1,0.5300779499863332,4,3.513991919024344
EGB56703,4,0.11012962783978465,25,4.446612522767947
EK-041T BLACK,1,0.41118210761598584,4,3.2609699451776084
EK-770 BLACK,1,0.9332469693712458,0,0.0
EK1071,1,0.0006919794890675379,8,4.786190045758705
EK1091,2,0.000993542492398014,16,7.00805459236742
EK1092,1,0.00030156300333047606,8,4.770574806879622
EK1093,1,0.06525965444841786,0,0.0
EK232-02,2,0.07975131270158511,5,2.3196020338703507
EK234-02,1,0.00012351234990279851,4,2.054442054953281
EK7070,1,0.006186327202435391,11,5.260903846289282
EK7501,4,0.9837071226444964,6,0.012177128675321426
EN013585,4,1.580578366880693,0,0.0
EN017326,4,0.010525647447702962,7,1.4433606276970208
EN024894,1,0.0004766897755475639,1,0.04405786368973414
EN025293,2,0.00022733559677661289,0,0.0
EN027512,1,0.026472921073997194,0,0.0
EN028637,2,0.0002903443390010687,0,0.0
EN030631,1,4.777708394986642e-05,3,2.4799774710708262
EN031200,2,0.0003651963723204502,0,0.0
EN033371,1,0.008786625184451549,0,0.0
EN034915,1,0.003889923913975573,3,2.013158039499813
EN035018,2,0.0005884216577491047,8,5.897932241237387
EN037532,2,0.2564900967178051,1,0.6963423958161482
EN040148,1,0.0004800749623570373,4,1.6055515910220508
EN040257,1,0.011972390143797548,0,0.0
EN043476,2,0.02886215737869749,0,0.0
EN043477,1,0.031518540439358145,0,0.0
EN048239,1,0.010093884239355309,0,0.0
EN05-26869,1,0.12923682172244996,2,1.4033004984875403
EN051449,1,0.0030250936651233934,1,0.012578149611658991
EN052253,1,0.004378572761430457,0,0.0
EN052704,1,0.0006015132597809248,6,5.74763440952418
EN053934,4,0.04149877332033404,5,1.657895040362791
EN055235,4,0.0040283038103563,5,1.816713648391287
EN058478,3,0.0036038016616422894,7,3.1165910480219647
EN060176,1,0.0004949137865396037,3,1.9909533078426342
EN060178,1,0.0004913440758216586,1,0.5113894104577444
EN060183,1,0.000465176769351523,2,1.124603815657284
EN060185,3,0.0014230436986555938,4,1.7314358326198176
EN060188,1,0.0004509735507236925,16,12.044050801349089
EN060189,1,0.000431373239409098,3,0.8245210512514982
EN062066,3,0.0014519121911315313,2,0.8383702289472819
EN062067,3,0.003511032371014246,2,1.3020572546170166
EN062070,5,0.0025801487670302067,0,0.0
EN062071,4,0.008526166964212203,32,13.904236185748568
EN063206,1,0.02677229247637934,0,0.0
EN063530,2,0.0879297250784704,0,0.0
EN065856,1,0.007615541868675732,1,0.6736828279836075
EN066554,2,0.0023038295208637296,2,0.66953579806562
EN067439,2,0.08523355037548797,7,2.0696087802913894
EN067652,1,0.0007778829454685858,0,0.0
EN068177,2,0.0015423561354355874,3,1.022004209458653
EN068345,1,0.006499613062786503,1,1.0
EN068348,1,0.006499613062786503,1,1.0
EN069731,1,0.1703369383522744,2,2.0
EN069741,1,0.07177372724272127,0,0.0
EN070249,2,0.23472521870912771,0,0.0
EN070274,1,0.003889923913975573,3,2.013158039499813
EN070480,1,0.008317272395186185,0,0.0
EN070853,1,0.01031272973554117,0,0.0
EN070857,4,0.12060490845359971,1,0.232655619284717
EN071871,1,0.024887953921391773,0,0.0
EN072189,3,0.361162483102752,0,0.0
EN073036,1,0.003892386740046222,3,2.0134787189349623
EN073228,3,0.4238803029361877,4,1.7985211585191432
EN073325,2,0.003920995738521826,9,4.625631045642043
EN073332,2,1.1162425254814052,13,3.060686522360493
EN073336,3,0.03221240624495893,1,0.49736846138184626
EN073823,2,0.5605377104331182,5,0.49996033222100217
EN073824,2,0.007782310654021796,5,3.261475702168971
EN073830,1,0.003892386740046222,3,2.0134787189349623
EN074320,1,0.13068144062598705,0,0.0
EN074702,1,0.0136047811626438,0,0.0
EN074866,1,0.008277680118057676,0,0.0
EN074976,1,0.03118741996506659,0,0.0
EN076234,1,0.005228679457970982,1,1.0
EN076237,1,0.003679637211246918,2,1.1119385163003237
EN076239,1,0.5967356570982423,2,1.3986712727212307
EN076242,1,0.011038298067615745,0,0.0
EN078012,1,0.025487454814297497,0,0.0
EN079054,1,0.010927550162014257,0,0.0
EN079106,1,0.557724786764579,0,0.0
EN079161,1,0.26575856161476014,0,0.0
EN079227,1,0.15809056432848292,0,0.0
EN080224,3,1.4475112088760436,0,0.0
EN080824,1,0.015802204842115485,0,0.0
EN081787,1,0.018515746251163322,0,0.0
EN081790,6,0.5793313121307024,1,0.22924815829221062
EN081819,5,0.42448996990718446,2,0.6911511389774246
EN083874,2,0.1591290202101479,1,0.4765672800595714
EN086242,2,0.08697986732413701,1,0.15338367348249232
EN086245,2,1.5643793972159616,9,5.445627145599118
EN086769,1,0.030545476745316838,0,0.0
EN086783,1,0.0119269102346566,0,0.0
EN086784,1,0.011832817950914263,0,0.0
EN087229,1,0.017690264442950743,1,0.030416868877890847
EN087606,1,0.4650306210403412,0,0.0
EN088757,1,0.023398899367461867,0,0.0
EN088783,1,0.1220590515389775,0,0.0
EN088995,2,0.03964918902298781,0,0.0
EN088996,2,0.04407317901435365,3,0.7824544597344796
EN088997,4,0.07475085608745077,4,1.040651037267279
EN090977,2,0.03680288338880286,1,0.3499910537058851
EN092132,4,0.18225840771390855,0,0.0
EN092822,1,0.681731396407724,0,0.0
EN092826,7,1.7345477080422644,1,0.10555378701769084
EN093012,6,0.2872900388618669,3,0.4265661727202148
EN093013,6,0.285635428765151,4,0.48141570675373
EN093862,1,0.059855245356950526,0,0.0
EN094701,1,0.03219714119258402,0,0.0
EN097060-b,2,0.6160450166971486,0,0.0
EN097061,2,0.12153213084396003,1,0.5348978547671224
EN097062,7,0.42476566108687375,4,1.508098676015805
EN101628,1,0.12209586140469955,7,5.192255792393703
EN102127,2,0.9888359819684138,0,0.0
EN102477,1,0.9623621105189031,0,0.0
EN102477-lampada,2,1.4328830281511715,0,0.0
EN102487,6,2.1240151817545074,0,0.0
EN102493,3,1.1193569850639082,0,0.0
EN102498-lampada,1,0.7080607946137472,0,0.0
EN102507,2,0.23985376200100578,0,0.0
EN102519,1,0.7952379863857894,0,0.0
EN107158-lampada,2,1.4724356465108934,0,0.0
EN107162,2,1.6951046207306666,0,0.0
EN107163,2,1.5734567384003681,1,0.4821718306939148
EN107191-lampada,2,1.5046280170350417,0,0.0
EN109272,2,0.9544954268434728,0,0.0
EN109286,8,7.222995874614757,1,0.373435219058878
EN110546,2,0.9450484678007618,0,0.0
EN112023,1,0.7250043472648459,0,0.0
EN112023-lampada,1,0.7238475062119328,1,1.0
EN112027,3,1.535752285267943,0,0.0
EN112044,2,1.394132758495851,0,0.0
EN112060,2,0.9744949203500115,2,1.414212475039922
EN112061,2,1.0022635082338458,0,0.0
EN113451,2,1.7464627148973586,0,0.0
EN116413,2,1.524064151139696,1,0.3342965506471451
EN116415,2,1.90112230549953,0,0.0
EN116434,4,3.373303138185351,2,0.707731769706023
EN117885-lampada,3,2.1210659658362747,0,0.0
EN20317,2,0.04002071873347793,1,0.4765672800595714
EN30266,1,0.00022050226507284572,0,0.0
EN30284,1,0.00018493607171317437,3,1.1040749715667597
EN30761,1,0.00017997635504413752,4,2.834177054504303
EN39919,1,0.003058495080322306,0,0.0
EN47912,1,0.0003823086604934764,0,0.0
EN49275,1,0.0004823911936747823,3,1.1253909248901626
EN49278,3,0.003635150860132971,11,4.7073404267014745
EN49284,3,0.0011598376398612139,8,3.6687094399696476
EN49287,1,0.0004802099523490322,7,4.8971768190426825
EN49289,2,0.000658438490349444,3,2.5541016539132784
EN49293,4,0.0013837780993973773,4,2.0216422552090703
EN49295,2,0.0006311771655141057,5,2.7693405155649407
EN49298,1,0.0004509735507236925,16,12.044050801349089
EN49303,1,0.00019941172685433744,3,1.3113562899970095
EN49304,1,0.0005064397541023264,1,0.5188897946184838
EN50285,1,0.00016357861591832518,0,0.0
EN50515,4,0.0033735067859183066,1,0.158338435478468
EN51847,1,0.03349949663902523,5,4.4058167761095275
EN52460,1,0.00044688493810783185,2,1.4184604992940608
EN52461,2,0.0009342120086994298,3,1.711063575064646
EN52462,3,0.0005516551362777764,4,1.2574335780434747
EN52465,2,0.0003912262299193268,0,0.0
EN52467,5,0.0011806608450640025,4,0.8364559802664888
EN52469,4,0.0011565834061864006,0,0.0
EN52472,2,0.0004310549811727978,0,0.0
EN52477,1,0.0004588039434189193,2,0.18080142934051807
EN52485,1,0.0004621497900502788,1,0.7026772677762632
EN52780,2,0.0011741005588678526,0,0.0
EN52932,2,0.000633002685800682,2,1.12162705522102
EN52934,2,0.0007954175180349705,5,3.1483165486908105
EN52935,1,0.000451013134489114,1,0.8440959538134059
EN52940,2,0.0009174866827780267,4,2.229923515271808
EN52948,4,0.0021690173510105363,10,2.720317006222434
EN52952,1,0.0004974058273550317,2,2.0
EN54212,2,0.06268901073595283,0,0.0
EN55238,1,0.016647296690375863,0,0.0
EN55244,2,0.0010937078690015259,3,1.052856165548098
EN55245,1,0.0004427324234027108,1,0.4078195326507726
EN55247,6,0.0030786522530504993,3,0.7211688544834299
EN55248,4,0.002661983035010437,6,1.4337268995548298
EN57608,2,0.000932921003946878,2,0.715551647371802
EN57609,2,0.00095835248584749,1,0.026096664983329167
EN57610,1,0.0003975388463919204,0,0.0
EN57611,2,0.0009524240330454426,2,0.7133753070183931
EN57976,1,0.0005721453626970038,0,0.0
EN58453,2,0.012382447621172415,2,0.49649843578654734
EN58459,1,0.0019215305888327556,3,1.1496370822503739
EN58474,1,0.0006488122142937828,0,0.0
EN61437,1,0.00045912611012888574,0,0.0
EN61438,1,0.0006240536089291247,0,0.0
EN65850,2,0.003616930779182182,3,1.9215102074356663
EN65854,1,0.00793158608620728,1,0.7758105168449193
EN65855,1,0.0020353169076113157,1,0.33136379612974964
EN65858,2,0.0055204006483315655,1,0.43342351978018634
EN65867,2,0.003755877907772671,1,0.7107502694323843
EN66622,1,0.0011897076899341275,0,0.0
EN68363,1,0.008503494736776357,0,0.0
EN69428,1,0.0077411480267918185,1,0.24676573506696867
EN69493,1,0.001885484426120091,2,1.5609959736965
EN69494,1,0.001936549639922889,1,0.799915302899361
EN69495,1,0.007323589979655948,1,1.0
EN69496,2,0.0037946494868083035,2,1.2898843011521404
EN69734,1,0.0019849302856630308,3,2.2860910803509524
EN69740,3,0.011622877781307016,6,3.305049020628417
EN69743,2,0.004631385392319058,7,1.9404317367153845
EN69751,1,0.005211915536069471,1,0.2877098111405925
EN70550,1,0.0018973416144558084,1,0.7107502694323843
EN70551,1,0.00213518580037683,7,4.632431747330252
EN70557,1,0.005393403519383638,0,0.0
EN70558,1,0.002004127701002054,0,0.0
EN72100,1,0.012243375996995789,0,0.0
EN72102,1,0.0018508241121285903,3,1.346324832810373
EN72108,1,0.008126243195524756,4,3.05161420200007
EN72109,1,0.0023330187309865023,0,0.0
EN72139,1,0.002007763587192796,0,0.0
EN72140,1,0.001949839525061143,0,0.0
EN72147,2,0.008946860671008229,17,11.445525098890538
EN73337,2,0.015196920727166094,0,0.0
EN74115,1,0.4841672479499186,0,0.0
EN78002,1,0.05021112811953357,0,0.0
EN79160,1,0.018358409190797557,0,0.0
EN81785,2,0.038743038871364766,0,0.0
EN81828,2,0.9632354271663677,0,0.0
EN81834,1,0.007478546402301988,1,0.0949859480689213
EN81838,1,0.050763667380384445,0,0.0
EN88751,4,0.5569716470302458,0,0.0
EN91047,1,0.11921598679646775,0,0.0
EN91303,1,0.09210977387368784,0,0.0
EN92099,2,0.2462876438050885,3,1.8123819226137252
EN92131,5,0.33682245069492955,2,0.33585912134183793
EN92142,1,0.43587357461787696,0,0.0
EN92143,1,0.033925412150083094,2,2.0
EN92145,2,0.97809391976877,2,0.4508656702097388
EN92151,2,0.06110108628899211,0,0.0
EN92157,1,0.151075740352956,0,0.0
EN92163,2,0.17153591613128683,0,0.0
ENE1405A,1,0.013776914690968303,4,3.778953605721034
ENE1406A,1,0.013776914690968303,4,3.778953605721034
ENE1454A,1,0.9873291567036863,2,2.0
EPF507-BK,3,0.0017370994209424326,9,3.019754490165132
EPF507-BU,1,0.004717824617360757,5,2.870888974847177
EPF507-GN,1,0.0005944882491878855,4,1.014080591647628
EPF507-MV,2,0.012976096571988565,7,3.0249425482230525
EPF507-OR,1,0.0006899453034866528,4,2.3977784248058738
EPF507-PB,6,0.13606345886452023,14,2.005229365988015
EPF507-PG,1,0.6772217759553824,0,0.0
EPF507-PI,2,0.03859771898521272,6,1.8999099142773226
EPF507-RE,2,0.005312312866548642,8,3.3216358880475823
EQ3-BK,1,0.956346525953895,1,0.8239720128791493
F1115,18,4.318541622030164,0,0.0
F1342,4,0.489355545822034,0,0.0
F1996,1,0.007504041594214355,2,0.1841073006496643
F2104,2,0.9165308792318069,0,0.0
F2129,1,0.0313453999058032,1,1.0
F2130,1,0.07091106626279123,2,0.8508548229872117
F2131,1,0.0313453999058032,1,1.0
F2155-lampada,1,0.7430440111809846,1,0.7004380492956495
F2190,3,0.6519291280916026,2,0.8920808300602636
F2522,1,0.1356624531471129,6,5.43838029000777
F3245,1,0.008055826320114898,0,0.0
F3986,2,0.19092003672797941,0,0.0
F3987,1,0.0075106806163424255,1,1.0
F3988,1,0.0075106806163424255,1,1.0
F4096,5,2.4718201864294764,0,0.0
F4562,5,0.11342549444548888,2,0.6591651064334876
F4563,4,0.043315342605007204,1,0.3326653455788332
F4564,1,0.01209139520251617,1,0.3264997608546543
F5342,1,0.12106733746830885,0,0.0
F53586-C,1,0.6173314928184146,0,0.0
F6164-lampada,1,0.738437596324103,1,1.0
F8132,1,0.030012690799375616,0,0.0
F9510,1,0.14091186347004744,1,0.46491502975309434
FBH22,2,0.0005443235408647623,3,2.1135109500066216
FBM80,1,0.004542157001960931,3,2.3690298801038416
FBP42,4,0.08457144734717827,11,2.330753941667574
FBP60,5,0.0014640456682711836,11,2.640278705570585
FCL71,1,0.00046457796710255226,0,0.0
FCV70,1,0.0005640069438149441,0,0.0
FCW00,1,0.0001813191290329148,0,0.0
FDD43,3,0.0005775280064336102,1,0.5727443912674803
FDF28,2,0.0008890679761195979,3,1.133888172573768
FDR57,1,6.237360984695178e-05,1,1.0
FDX75,4,2.0842505061755277,2,0.9238992635774222
FFB65,1,0.0019129456468522084,3,2.468957026196251
FFC84,6,0.013375521280585603,8,1.5891554047590117
FFJ31,1,0.0009052031284124175,0,0.0
FFM04,2,0.0006649611162254305,2,0.8269538552465068
FFR35,2,0.00023659230954023084,2,1.4365532825739598
FFX05,1,0.00027016159526615076,3,2.7045036500022075
FFY05,8,0.457598081544766,23,2.6695577387333085
FGG89,1,0.00012147284438510522,1,0.021334502208502568
FGG90,2,0.0021112899935274107,1,0.01356152283723686
FGJ11,3,0.02246684339420844,3,0.9311068433463656
FGJ40,7,0.0799347009857154,16,5.550345386252343
FGM62,2,0.002686385373125681,3,0.6309848756838836
FHF75,1,0.0016110905270136024,1,0.7634269595005594
FHP57,3,0.000558546524233138,3,1.0174046901970006
FHP61,2,0.00038371912673143023,1,0.47102173570452105
FHP66,1,0.0001848402407677791,2,2.0
FHR09,2,0.00036694138725279696,1,0.14867560519917314
FJB00,3,0.00047406028184521573,1,0.016401761216760923
FJB01,1,0.0002522757598683017,1,0.18160008253023466
FJB18,2,0.0005013457417939434,1,0.797581250893259
FJB29,4,0.001035622103331307,4,1.3203773128407814
FJC84,1,0.00023290985124473047,0,0.0
FJD08,1,0.00047732098417359645,0,0.0
FJF08,4,0.0015239505878653127,9,2.8421829519660577
FJH11,1,0.0028881900331547607,0,0.0
FJJ22,1,0.000451097623174076,1,1.0
FJJ28,2,0.0014813079971805576,0,0.0
FJK24,2,0.0003810897961438753,3,0.6770328713246855
FK10522,1,0.00011261932631218517,0,0.0
FK10525,1,0.0004358761417462942,2,0.9285213111158663
FK10800,3,0.12539999395414791,0,0.0
FK11915,3,0.005981376029774634,0,0.0
FK27451,2,0.04830605977292424,0,0.0
FK31208,1,0.00023110359338187136,0,0.0
FK31245,1,0.00012395416702792284,2,1.1029277069149694
FK31273,1,0.0004501515176518637,0,0.0
FK31926,1,0.00012395416702792284,2,1.1029277069149694
FK38517,2,0.318599396593568,0,0.0
FK42628,1,0.002276003106643132,1,0.6237689441510827
FK42644,4,0.002096042494506767,1,0.158338435478468
FK42646,3,0.00584958900492183,1,0.6237689441510827
FK44376,2,0.011272747873206708,0,0.0
FK49154,1,0.13589457808187988,0,0.0
FK49707,1,0.006672806772651663,5,3.6914086284322343
FK502700,2,0.14107705356393113,0,0.0
FK51287,1,0.006672806772651663,5,3.6914086284322343
FK52431,1,0.006672806772651663,5,3.6914086284322343
FK54613P,2,0.001220507972359233,18,9.147575298241598
FK54813C,1,0.0004895681239730837,2,0.6781948862842951
FK55743,2,0.01207712240814844,0,0.0
FK55970,1,0.0028196035181254388,0,0.0
FK56827,1,0.00480396891269097,0,0.0
FK58035,2,0.9670583461526463,0,0.0
FK5861,3,0.019679418240651704,5,2.3927403688925124
FK59253,1,0.006672806772651663,5,3.6914086284322343
FK59276,1,0.16232139958244798,0,0.0
FK62093,1,0.007146141236379948,0,0.0
FK63700,1,0.49994851784214167,1,0.5724096826840402
FK69072,1,0.034495263276562584,0,0.0
FK70482,1,0.03746478281276595,0,0.0
FK72064,1,0.05495919863860595,0,0.0
FK72066,1,0.1415013276649941,0,0.0
FK76786,2,0.249578844409324,0,0.0
FK83205,1,0.00018534133701666398,0,0.0
FK84182,1,0.00018407235450280308,0,0.0
FKBD2003,12,0.005680204807875392,1,0.15916185030501082
FKF75,4,0.0006432729881196686,1,0.21085613934073072
FKV54,1,0.00019038737601649545,0,0.0
FKY72,1,0.00018457265821815623,1,1.0
FKYL014,3,0.7292274120568667,3,0.04845048836372271
FMH54,1,0.00012121310097352626,0,0.0
FMJ68,3,0.0004471820228200754,6,2.5762677525834325
FMJ69,3,0.0005298643755733475,6,2.3282521853262446
FMJ70,3,0.0004938250245246772,5,2.5038031256392967
FMJ71,3,0.0004963944046931471,7,2.937069070160671
FMJ72,3,0.0005195292187984619,5,2.682861405841298
FMJ73,1,0.00027016159526615076,3,2.7045036500022075
FMJ74,1,0.000475425036870966,11,6.84188559950267
FMJ75,1,0.0003709618495998739,0,0.0
FMJ76,1,0.00027016159526615076,3,2.7045036500022075
FMJ81,8,0.0010802347200816681,7,1.8889764607718005
FNB05,1,0.000725926350857678,0,0.0
FNB20,1,0.00018459817615858827,0,0.0
FNC42,1,0.007615059807079106,0,0.0
FNP45,1,0.00012543186958874664,2,1.421020133189699
FO3232054,1,0.0006684250110189872,0,0.0
FO50200,1,0.725075118593795,5,5.0
FO60702,2,0.013464679085041075,13,4.279943495759264
FPD61,3,2.0506694896118978,0,0.0
FPF83,2,0.00026899742478837764,4,2.467151520461823
FPN78,4,0.3118768527131875,4,0.2906646709378869
FPP82,5,0.07223809276034775,5,1.3316964178455237
FPR24,3,0.0003569002582426855,3,1.347534628824566
FPV17,7,0.6674916492315895,8,1.9790269697418164
FPV96,2,0.00036840632340490236,9,5.995857727931445
FPX96,2,0.000694885969871244,3,1.8335548368036896
FRB08,4,0.0007217911312108134,4,1.3644796176100802
FRB12,4,0.0008881168363565541,3,0.9366565755319898
FRC25,2,0.0006834895528567094,8,3.360910268141898
FRG83,6,0.025400833970352456,1,0.28788347263858505
FRH55,1,0.00012885020766640625,0,0.0
FRJ07,3,0.001400205332938312,3,0.7536253825626978
FRM19,9,0.1271241744557901,10,0.41366127765065297
FRM36,1,0.00047541144095983713,10,6.537689408545883
FRP56,1,0.018604108767964637,2,1.7830746301498954
FRY31,1,0.0007684481927144162,2,1.6671847052589361
FRY32,1,0.0006489049939052934,2,1.6130972149510243
FRY33,1,0.0006489049939052934,2,1.6130972149510243
FRY35,2,0.0003759764239916816,0,0.0
FTC66,5,0.046785614361939946,0,0.0
FTC68,2,0.0005810374800891533,0,0.0
FTC99,6,0.0019823500357290485,2,0.3212136923350641
FTG80,1,0.0002076531104195938,0,0.0
FTG81,3,0.004402240897225126,4,2.118934264014596
FTG82,1,0.0005809333924325714,1,0.3632672684593657
FTG84,1,0.0019347621936756695,0,0.0
FTH84,5,0.009076172680961258,7,2.2853143421055293
FTN22,7,0.003983525139989857,2,0.41012228284391516
FTN29,1,0.00018906014832830462,1,1.0
FTP69,1,0.09427003427441624,0,0.0
FTP74,3,0.0008284431652629477,0,0.0
FTV98,1,0.00020253185678634528,1,0.47754205120553694
FVF42,2,0.023631038015805926,3,0.27473889136679375
FVT24,6,0.053704968328194706,8,1.97910639235923
FVW27,2,0.0059549192227640515,3,1.7149908025665845
FWF49,2,0.000827999944399252,6,2.4017634243243107
FWG22,4,0.3657625080542205,9,3.4419408143911068
FWN40,1,0.0007684481927144162,2,1.6671847052589361
FWN41,3,0.0017263244831048946,4,2.5605638404199214
FWT15,1,0.00028261016355355897,1,0.01817753424268899
FWV08,2,0.00396717900867954,0,0.0
FWV26,2,0.00038632582150696155,0,0.0
FXC22,1,0.04950123693704369,2,0.17827008770537273
FXC31,1,0.00015960819871601255,3,0.9587744003764899
FXC32,1,0.0004769987901184776,4,1.756988427957145
FXC36,1,0.00047909158930513205,8,4.433906397691511
FXC58,3,0.013551278436825527,0,0.0
FXC66,5,0.06668768917021174,5,1.0371285156053152
FXG39,1,0.0004607072694208899,0,0.0
FXG52,2,0.0009520552886126503,2,1.012777680997686
FXG54,2,0.0005902388057688041,1,0.20755893310327325
FXG90,1,0.00018945005666043895,1,0.5727443912674803
FXG94,3,0.0004661200375513702,2,0.7381711295214478
FXG96,1,0.0004755693738138253,4,1.693193900188544
FXH13,3,0.5260572116670489,11,2.0576986852192993
FXH13-lampada,1,0.6888105110120275,0,0.0
FXK48,1,0.00043892924442534873,4,2.7073259284286637
FXL45,1,0.0003189240004905893,1,0.797581250893259
FXL48,1,0.0003389145611786904,0,0.0
FXM71,2,0.0010231317291284883,3,1.925690789269514
FXM73,1,0.0005122286369298868,1,0.7075646881460022
FXM74,2,0.0009751971012590068,3,1.925286983425197
FXM86,1,0.00045939165072553804,1,1.0
FXN99,1,0.00020058193005455518,0,0.0
FXP04,2,0.0007867445893374847,2,1.7394074868172178
FXP16,3,0.00053733075599783,2,0.8672700372311133
FXP18,1,0.00018382463331841845,0,0.0
FXR94,2,0.0006356890478201523,1,0.8456128922464172
FXT03,3,0.0008926756251978708,5,1.918032955228224
FXT08,2,0.0005412258946451813,2,0.9120637358201716
FXT80,2,0.0006241967582435,2,1.3662777344994943
FXX65,4,0.0015707056271106242,4,0.6382955165500064
FYJ44,1,0.00019773723479219368,1,0.5507756057545594
FYJ64,2,0.0006518370817173818,1,0.5507756057545594
FYL45,4,0.0025643351306636804,6,1.3997525078737578
FYM50,3,0.24871461343762027,0,0.0
FYM51,1,0.04870172473974321,0,0.0
FYW81,1,0.0001817510522646952,1,0.7069204359724414
G05426,3,0.08400747418220063,4,1.6484663190739635
G0716-lampada,1,0.7387093864759158,0,0.0
G36929,6,0.36624491683761706,1,0.19992055491266203
G38583,2,0.12860687447785588,1,0.1056816083687743
G38593,1,0.11066046941776357,1,1.0
G39717,1,0.03650418404919904,0,0.0
G39957,3,0.33551687423609955,1,0.20348005596514765
G40379,4,0.14039373028995872,1,0.2505376672640677
G40543,3,0.273919991473123,6,2.003867978651622
G40820,1,0.06774665715669687,0,0.0
G40845,1,0.3198867471022065,0,0.0
G40890,2,0.17008583132619093,8,2.9354410066495946
G40892,2,0.049380107235289926,5,2.171705909273679
G40896,1,0.0550245274474838,4,3.2738283279023257
G40906,1,0.029736107816674195,3,3.0
G41152,2,0.5381782253513577,1,0.8831607695310439
G41180,1,0.7412666078236924,1,0.2897847023047084
G41401,3,0.23235664907840575,2,0.5924659307079448
G41471,3,0.9933239420933297,5,0.7543726369833273
G41618,1,0.1085449578140541,0,0.0
G41670,1,0.03220683404319501,2,0.692696785332063
GBD97,1,0.03629488407495605,1,0.6509687771938304
GBF97,1,0.00019308097662921238,1,0.03209899669551109
GBJ45,4,0.0030261404476460167,0,0.0
GBK12,3,0.03427195907837738,6,1.0769257854062886
GBN14,2,0.0009147526716954421,3,1.2248682808942555
GBT40,1,0.00048008143679166505,2,1.1691463104754098
GCB80,3,0.00037278333602970635,3,1.1286297875673952
GCB81,2,0.0002652482897963501,4,1.7518927220270974
GCB82,1,0.00012915343892815336,0,0.0
GCB83,1,0.00011630733262986083,0,0.0
GCB84,3,0.0004358152931886768,3,1.4291589083748968
GCB85,1,0.00012336396816431947,2,1.417535188046653
GCB86,1,0.000143311770179723,1,0.5734422625847749
GCB90,1,0.00018807465298337228,0,0.0
GCK39,3,0.000790459412804652,3,1.0829205715677965
GCP36,7,0.0015541574387959714,20,6.951479585082383
GCP39,4,0.0007020287166786542,7,3.7211219823701924
GCR46,1,0.00048402778749924766,2,0.8144989871362631
GCR54,4,0.0011645867852474398,0,0.0
GCT42,1,0.00045939165072553804,1,1.0
GCT50,3,0.0031516882380363464,5,1.1329989258559643
GCT91,2,0.0003741853590895637,0,0.0
GCT95,2,0.004099524690513022,1,0.14867560519917314
GCX10,1,0.09918834521500734,1,1.0
GDG76,1,0.0001257850507803786,0,0.0
GDJ36,2,0.0936537250483941,1,0.0066216217714475025
GDM01,1,0.0001848402407677791,2,2.0
GDM18,3,0.008223485918635873,1,0.5132517564122354
GDP68,1,0.0002002001976350948,1,0.5501495169234732
GDP69,2,0.0006614591523198883,2,1.2405907182929297
GDP80,2,0.0006747349273937295,1,0.6904412013694563
GDR44,1,0.16535278195415773,0,0.0
GDT38,1,0.00011995556337124747,0,0.0
GFC37,2,0.0006817800191127908,4,2.491355217839875
GFG22,1,0.007498601454932989,0,0.0
GFG59,2,0.0013892114151888473,7,3.987303513471009
GFG60,1,0.0006313547941723713,7,5.588762180470997
GFG62,1,0.0005243840548661695,6,4.506359885347895
GFG68,1,0.0005243840548661695,6,4.506359885347895
GFJ11,1,0.0006971065879180797,2,2.0
GFP59,9,0.006651877249661921,3,0.4125338163332849
GFV21,3,0.039150624055411726,6,2.1068046464638903
GFX87,3,0.04620480058088901,6,1.108612042598025
GFX89,1,0.0019145042685440134,0,0.0
GFX90,1,0.00023600329674968113,0,0.0
GG-86032,1,0.03420090719339226,0,0.0
GG-AB94925,1,0.033925412150083094,2,2.0
GGC40,1,0.0007903784483676379,1,0.8036890278727904
GGC41,1,0.0011755945940289114,1,1.0
GGF02,2,0.002284328446021484,6,2.4384747199694154
GGF36,1,0.0004628254396611291,0,0.0
GGJ50,1,0.002166291230445667,1,0.5132517564122354
GGL22,2,0.000650408380530542,3,1.2613541999056133
GGM03,7,0.003056635077181145,9,2.7309276119457535
GGM04,7,0.003056635077181145,9,2.7309276119457535
GGM05,1,0.0015558439409058033,1,0.18222332214020645
GHK15,1,0.0020192047015267986,1,0.25091018794319936
GHK23,4,0.17644252639704966,4,0.9135544973404683
GHK74,4,0.0018727669500051714,10,3.69790016758113
GHK83,4,0.0023788204509154883,4,1.0758067160758134
GHK84,1,0.00045434142353491946,1,0.4925488381579944
GHL23,1,0.0003375785749481777,1,0.7058697970272106
GHL39,2,0.002458510449230688,7,3.237475135558835
GHL91,4,0.030339090808553213,3,1.6098312409477789
GHL93,3,0.008701627608710516,2,1.2161513135304
GHN07,1,0.0005950814925301376,2,1.8697037434086088
GHP85,2,0.041413547898854625,3,1.825763773647031
GHR48,2,0.17694015574261185,0,0.0
GHR66,1,0.0001257826747889322,3,2.137511272111095
GHV62,1,0.0029605770446986964,0,0.0
GHV63,1,0.00068880642823343,4,1.8741068043638947
GHV65,2,0.0026063712248352877,5,2.8022629104975274
